ProductID,WeekStartDate,InventoryQuantity,WeeklySales,StockPurchased,NetQuantity,ReorderPoint,SafetyStockLevel,StockStatus
970,2013-10-14 0:00:00,73,1,1,72,75,100,StockOut
970,2013-10-14 0:00:00,60,1,1,59,75,100,StockOut
970,2013-10-21 0:00:00,73,2,2,71,75,100,StockOut
970,2013-10-21 0:00:00,60,2,2,58,75,100,StockOut
970,2013-10-28 0:00:00,73,46,46,27,75,100,StockOut
970,2013-10-28 0:00:00,60,46,46,14,75,100,StockOut
970,2013-11-04 0:00:00,73,5,5,68,75,100,StockOut
970,2013-11-04 0:00:00,60,5,5,55,75,100,StockOut
970,2013-11-11 0:00:00,73,3,3,70,75,100,StockOut
970,2013-11-11 0:00:00,60,3,3,57,75,100,StockOut
970,2013-11-18 0:00:00,73,2,2,71,75,100,StockOut
970,2013-11-18 0:00:00,60,2,2,58,75,100,StockOut
970,2013-11-25 0:00:00,73,12,12,61,75,100,StockOut
970,2013-11-25 0:00:00,60,12,12,48,75,100,StockOut
970,2013-12-09 0:00:00,73,2,2,71,75,100,StockOut
970,2013-12-09 0:00:00,60,2,2,58,75,100,StockOut
970,2013-12-16 0:00:00,73,4,4,69,75,100,StockOut
970,2013-12-16 0:00:00,60,4,4,56,75,100,StockOut
970,2013-12-30 0:00:00,73,39,39,34,75,100,StockOut
970,2013-12-30 0:00:00,60,39,39,21,75,100,StockOut
970,2014-01-06 0:00:00,73,1,1,72,75,100,StockOut
970,2014-01-06 0:00:00,60,1,1,59,75,100,StockOut
970,2014-01-13 0:00:00,73,3,3,70,75,100,StockOut
970,2014-01-13 0:00:00,60,3,3,57,75,100,StockOut
970,2014-01-20 0:00:00,73,2,2,71,75,100,StockOut
970,2014-01-20 0:00:00,60,2,2,58,75,100,StockOut
970,2014-01-27 0:00:00,73,44,44,29,75,100,StockOut
970,2014-01-27 0:00:00,60,44,44,16,75,100,StockOut
970,2014-02-03 0:00:00,73,4,4,69,75,100,StockOut
970,2014-02-03 0:00:00,60,4,4,56,75,100,StockOut
970,2014-02-10 0:00:00,73,3,3,70,75,100,StockOut
970,2014-02-10 0:00:00,60,3,3,57,75,100,StockOut
970,2014-02-24 0:00:00,73,23,23,50,75,100,StockOut
970,2014-02-24 0:00:00,60,23,23,37,75,100,StockOut
970,2014-03-03 0:00:00,73,4,4,69,75,100,StockOut
970,2014-03-03 0:00:00,60,4,4,56,75,100,StockOut
970,2014-03-10 0:00:00,73,1,1,72,75,100,StockOut
970,2014-03-10 0:00:00,60,1,1,59,75,100,StockOut
970,2014-03-17 0:00:00,73,4,4,69,75,100,StockOut
970,2014-03-17 0:00:00,60,4,4,56,75,100,StockOut
970,2014-03-24 0:00:00,73,2,2,71,75,100,StockOut
970,2014-03-24 0:00:00,60,2,2,58,75,100,StockOut
970,2014-03-31 0:00:00,73,34,34,39,75,100,StockOut
970,2014-03-31 0:00:00,60,34,34,26,75,100,StockOut
970,2014-04-07 0:00:00,73,1,1,72,75,100,StockOut
970,2014-04-07 0:00:00,60,1,1,59,75,100,StockOut
970,2014-04-14 0:00:00,73,2,2,71,75,100,StockOut
970,2014-04-14 0:00:00,60,2,2,58,75,100,StockOut
970,2014-04-21 0:00:00,73,2,2,71,75,100,StockOut
970,2014-04-21 0:00:00,60,2,2,58,75,100,StockOut
970,2014-04-28 0:00:00,73,50,50,23,75,100,StockOut
970,2014-04-28 0:00:00,60,50,50,10,75,100,StockOut
970,2014-05-05 0:00:00,73,4,4,69,75,100,StockOut
970,2014-05-05 0:00:00,60,4,4,56,75,100,StockOut
970,2014-05-12 0:00:00,73,3,3,70,75,100,StockOut
970,2014-05-12 0:00:00,60,3,3,57,75,100,StockOut
970,2014-05-19 0:00:00,73,3,3,70,75,100,StockOut
970,2014-05-19 0:00:00,60,3,3,57,75,100,StockOut
970,2014-05-26 0:00:00,73,1,1,72,75,100,StockOut
970,2014-05-26 0:00:00,60,1,1,59,75,100,StockOut
971,2013-05-27 0:00:00,104,8,8,96,75,100,StockOut
971,2013-05-27 0:00:00,123,8,8,115,75,100,StockOut
971,2013-06-03 0:00:00,104,3,3,101,75,100,StockOut
971,2013-06-03 0:00:00,123,3,3,120,75,100,StockOut
971,2013-06-10 0:00:00,104,1,1,103,75,100,StockOut
971,2013-06-10 0:00:00,123,1,1,122,75,100,StockOut
971,2013-07-01 0:00:00,104,14,14,90,75,100,StockOut
971,2013-07-01 0:00:00,123,14,14,109,75,100,StockOut
971,2013-07-08 0:00:00,104,1,1,103,75,100,StockOut
971,2013-07-08 0:00:00,123,1,1,122,75,100,StockOut
971,2013-07-15 0:00:00,104,4,4,100,75,100,StockOut
971,2013-07-15 0:00:00,123,4,4,119,75,100,StockOut
971,2013-07-22 0:00:00,104,1,1,103,75,100,StockOut
971,2013-07-22 0:00:00,123,1,1,122,75,100,StockOut
971,2013-07-29 0:00:00,104,34,34,70,75,100,StockOut
971,2013-07-29 0:00:00,123,34,34,89,75,100,StockOut
971,2013-08-12 0:00:00,104,4,4,100,75,100,StockOut
971,2013-08-12 0:00:00,123,4,4,119,75,100,StockOut
971,2013-08-19 0:00:00,104,2,2,102,75,100,StockOut
971,2013-08-19 0:00:00,123,2,2,121,75,100,StockOut
971,2013-08-26 0:00:00,104,12,12,92,75,100,StockOut
971,2013-08-26 0:00:00,123,12,12,111,75,100,StockOut
971,2013-09-02 0:00:00,104,4,4,100,75,100,StockOut
971,2013-09-02 0:00:00,123,4,4,119,75,100,StockOut
971,2013-09-09 0:00:00,104,2,2,102,75,100,StockOut
971,2013-09-09 0:00:00,123,2,2,121,75,100,StockOut
971,2013-09-30 0:00:00,104,11,11,93,75,100,StockOut
971,2013-09-30 0:00:00,123,11,11,112,75,100,StockOut
971,2013-10-07 0:00:00,104,1,1,103,75,100,StockOut
971,2013-10-07 0:00:00,123,1,1,122,75,100,StockOut
971,2013-10-14 0:00:00,104,1,1,103,75,100,StockOut
971,2013-10-14 0:00:00,123,1,1,122,75,100,StockOut
971,2013-10-21 0:00:00,104,2,2,102,75,100,StockOut
971,2013-10-21 0:00:00,123,2,2,121,75,100,StockOut
971,2013-10-28 0:00:00,104,34,34,70,75,100,StockOut
971,2013-10-28 0:00:00,123,34,34,89,75,100,StockOut
971,2013-11-04 0:00:00,104,1,1,103,75,100,StockOut
971,2013-11-04 0:00:00,123,1,1,122,75,100,StockOut
971,2013-11-11 0:00:00,104,4,4,100,75,100,StockOut
971,2013-11-11 0:00:00,123,4,4,119,75,100,StockOut
971,2013-11-18 0:00:00,104,3,3,101,75,100,StockOut
971,2013-11-18 0:00:00,123,3,3,120,75,100,StockOut
971,2013-11-25 0:00:00,104,16,16,88,75,100,StockOut
971,2013-11-25 0:00:00,123,16,16,107,75,100,StockOut
971,2013-12-02 0:00:00,104,3,3,101,75,100,StockOut
971,2013-12-02 0:00:00,123,3,3,120,75,100,StockOut
971,2013-12-09 0:00:00,104,2,2,102,75,100,StockOut
971,2013-12-09 0:00:00,123,2,2,121,75,100,StockOut
971,2013-12-16 0:00:00,104,2,2,102,75,100,StockOut
971,2013-12-16 0:00:00,123,2,2,121,75,100,StockOut
971,2013-12-23 0:00:00,104,1,1,103,75,100,StockOut
971,2013-12-23 0:00:00,123,1,1,122,75,100,StockOut
971,2013-12-30 0:00:00,104,10,10,94,75,100,StockOut
971,2013-12-30 0:00:00,123,10,10,113,75,100,StockOut
971,2014-01-06 0:00:00,104,1,1,103,75,100,StockOut
971,2014-01-06 0:00:00,123,1,1,122,75,100,StockOut
971,2014-01-13 0:00:00,104,3,3,101,75,100,StockOut
971,2014-01-13 0:00:00,123,3,3,120,75,100,StockOut
971,2014-01-20 0:00:00,104,3,3,101,75,100,StockOut
971,2014-01-20 0:00:00,123,3,3,120,75,100,StockOut
971,2014-01-27 0:00:00,104,31,31,73,75,100,StockOut
971,2014-01-27 0:00:00,123,31,31,92,75,100,StockOut
971,2014-02-03 0:00:00,104,1,1,103,75,100,StockOut
971,2014-02-03 0:00:00,123,1,1,122,75,100,StockOut
971,2014-02-10 0:00:00,104,2,2,102,75,100,StockOut
971,2014-02-10 0:00:00,123,2,2,121,75,100,StockOut
971,2014-02-17 0:00:00,104,3,3,101,75,100,StockOut
971,2014-02-17 0:00:00,123,3,3,120,75,100,StockOut
971,2014-02-24 0:00:00,104,15,15,89,75,100,StockOut
971,2014-02-24 0:00:00,123,15,15,108,75,100,StockOut
971,2014-03-03 0:00:00,104,4,4,100,75,100,StockOut
971,2014-03-03 0:00:00,123,4,4,119,75,100,StockOut
971,2014-03-10 0:00:00,104,2,2,102,75,100,StockOut
971,2014-03-10 0:00:00,123,2,2,121,75,100,StockOut
971,2014-03-17 0:00:00,104,3,3,101,75,100,StockOut
971,2014-03-17 0:00:00,123,3,3,120,75,100,StockOut
971,2014-03-31 0:00:00,104,23,23,81,75,100,StockOut
971,2014-03-31 0:00:00,123,23,23,100,75,100,StockOut
971,2014-04-07 0:00:00,104,4,4,100,75,100,StockOut
971,2014-04-07 0:00:00,123,4,4,119,75,100,StockOut
971,2014-04-14 0:00:00,104,2,2,102,75,100,StockOut
971,2014-04-14 0:00:00,123,2,2,121,75,100,StockOut
971,2014-04-21 0:00:00,104,1,1,103,75,100,StockOut
971,2014-04-21 0:00:00,123,1,1,122,75,100,StockOut
971,2014-04-28 0:00:00,104,28,28,76,75,100,StockOut
971,2014-04-28 0:00:00,123,28,28,95,75,100,StockOut
971,2014-05-05 0:00:00,104,4,4,100,75,100,StockOut
971,2014-05-05 0:00:00,123,4,4,119,75,100,StockOut
971,2014-05-12 0:00:00,104,5,5,99,75,100,StockOut
971,2014-05-12 0:00:00,123,5,5,118,75,100,StockOut
971,2014-05-19 0:00:00,104,3,3,101,75,100,StockOut
971,2014-05-19 0:00:00,123,3,3,120,75,100,StockOut
971,2014-05-26 0:00:00,104,3,3,101,75,100,StockOut
971,2014-05-26 0:00:00,123,3,3,120,75,100,StockOut
972,2013-05-27 0:00:00,30,58,58,-28,75,100,StockOut
972,2013-05-27 0:00:00,99,58,58,41,75,100,StockOut
972,2013-06-10 0:00:00,30,4,4,26,75,100,StockOut
972,2013-06-10 0:00:00,99,4,4,95,75,100,StockOut
972,2013-06-24 0:00:00,30,1,1,29,75,100,StockOut
972,2013-06-24 0:00:00,99,1,1,98,75,100,StockOut
972,2013-07-01 0:00:00,30,122,122,-92,75,100,StockOut
972,2013-07-01 0:00:00,99,122,122,-23,75,100,StockOut
972,2013-07-08 0:00:00,30,2,2,28,75,100,StockOut
972,2013-07-08 0:00:00,99,2,2,97,75,100,StockOut
972,2013-07-29 0:00:00,30,100,100,-70,75,100,StockOut
972,2013-07-29 0:00:00,99,100,100,-1,75,100,StockOut
972,2013-08-19 0:00:00,30,1,1,29,75,100,StockOut
972,2013-08-19 0:00:00,99,1,1,98,75,100,StockOut
972,2013-08-26 0:00:00,30,60,60,-30,75,100,StockOut
972,2013-08-26 0:00:00,99,60,60,39,75,100,StockOut
972,2013-09-02 0:00:00,30,3,3,27,75,100,StockOut
972,2013-09-02 0:00:00,99,3,3,96,75,100,StockOut
972,2013-09-09 0:00:00,30,3,3,27,75,100,StockOut
972,2013-09-09 0:00:00,99,3,3,96,75,100,StockOut
972,2013-09-16 0:00:00,30,2,2,28,75,100,StockOut
972,2013-09-16 0:00:00,99,2,2,97,75,100,StockOut
972,2013-09-23 0:00:00,30,1,1,29,75,100,StockOut
972,2013-09-23 0:00:00,99,1,1,98,75,100,StockOut
972,2013-09-30 0:00:00,30,92,92,-62,75,100,StockOut
972,2013-09-30 0:00:00,99,92,92,7,75,100,StockOut
972,2013-10-07 0:00:00,30,1,1,29,75,100,StockOut
972,2013-10-07 0:00:00,99,1,1,98,75,100,StockOut
972,2013-10-14 0:00:00,30,1,1,29,75,100,StockOut
972,2013-10-14 0:00:00,99,1,1,98,75,100,StockOut
972,2013-10-21 0:00:00,30,2,2,28,75,100,StockOut
972,2013-10-21 0:00:00,99,2,2,97,75,100,StockOut
972,2013-10-28 0:00:00,30,83,83,-53,75,100,StockOut
972,2013-10-28 0:00:00,99,83,83,16,75,100,StockOut
972,2013-11-04 0:00:00,30,3,3,27,75,100,StockOut
972,2013-11-04 0:00:00,99,3,3,96,75,100,StockOut
972,2013-11-11 0:00:00,30,2,2,28,75,100,StockOut
972,2013-11-11 0:00:00,99,2,2,97,75,100,StockOut
972,2013-11-18 0:00:00,30,1,1,29,75,100,StockOut
972,2013-11-18 0:00:00,99,1,1,98,75,100,StockOut
972,2013-11-25 0:00:00,30,47,47,-17,75,100,StockOut
972,2013-11-25 0:00:00,99,47,47,52,75,100,StockOut
972,2013-12-02 0:00:00,30,1,1,29,75,100,StockOut
972,2013-12-02 0:00:00,99,1,1,98,75,100,StockOut
972,2013-12-09 0:00:00,30,2,2,28,75,100,StockOut
972,2013-12-09 0:00:00,99,2,2,97,75,100,StockOut
972,2013-12-16 0:00:00,30,2,2,28,75,100,StockOut
972,2013-12-16 0:00:00,99,2,2,97,75,100,StockOut
972,2013-12-23 0:00:00,30,1,1,29,75,100,StockOut
972,2013-12-23 0:00:00,99,1,1,98,75,100,StockOut
972,2013-12-30 0:00:00,30,71,71,-41,75,100,StockOut
972,2013-12-30 0:00:00,99,71,71,28,75,100,StockOut
972,2014-01-06 0:00:00,30,2,2,28,75,100,StockOut
972,2014-01-06 0:00:00,99,2,2,97,75,100,StockOut
972,2014-01-13 0:00:00,30,2,2,28,75,100,StockOut
972,2014-01-13 0:00:00,99,2,2,97,75,100,StockOut
972,2014-01-20 0:00:00,30,1,1,29,75,100,StockOut
972,2014-01-20 0:00:00,99,1,1,98,75,100,StockOut
972,2014-01-27 0:00:00,30,74,74,-44,75,100,StockOut
972,2014-01-27 0:00:00,99,74,74,25,75,100,StockOut
972,2014-02-03 0:00:00,30,1,1,29,75,100,StockOut
972,2014-02-03 0:00:00,99,1,1,98,75,100,StockOut
972,2014-02-10 0:00:00,30,3,3,27,75,100,StockOut
972,2014-02-10 0:00:00,99,3,3,96,75,100,StockOut
972,2014-02-17 0:00:00,30,3,3,27,75,100,StockOut
972,2014-02-17 0:00:00,99,3,3,96,75,100,StockOut
972,2014-02-24 0:00:00,30,43,43,-13,75,100,StockOut
972,2014-02-24 0:00:00,99,43,43,56,75,100,StockOut
972,2014-03-03 0:00:00,30,2,2,28,75,100,StockOut
972,2014-03-03 0:00:00,99,2,2,97,75,100,StockOut
972,2014-03-17 0:00:00,30,3,3,27,75,100,StockOut
972,2014-03-17 0:00:00,99,3,3,96,75,100,StockOut
972,2014-03-24 0:00:00,30,1,1,29,75,100,StockOut
972,2014-03-24 0:00:00,99,1,1,98,75,100,StockOut
972,2014-03-31 0:00:00,30,92,92,-62,75,100,StockOut
972,2014-03-31 0:00:00,99,92,92,7,75,100,StockOut
972,2014-04-07 0:00:00,30,2,2,28,75,100,StockOut
972,2014-04-07 0:00:00,99,2,2,97,75,100,StockOut
972,2014-04-14 0:00:00,30,2,2,28,75,100,StockOut
972,2014-04-14 0:00:00,99,2,2,97,75,100,StockOut
972,2014-04-21 0:00:00,30,4,4,26,75,100,StockOut
972,2014-04-21 0:00:00,99,4,4,95,75,100,StockOut
972,2014-04-28 0:00:00,30,98,98,-68,75,100,StockOut
972,2014-04-28 0:00:00,99,98,98,1,75,100,StockOut
972,2014-05-05 0:00:00,30,2,2,28,75,100,StockOut
972,2014-05-05 0:00:00,99,2,2,97,75,100,StockOut
972,2014-05-12 0:00:00,30,3,3,27,75,100,StockOut
972,2014-05-12 0:00:00,99,3,3,96,75,100,StockOut
972,2014-05-19 0:00:00,30,3,3,27,75,100,StockOut
972,2014-05-19 0:00:00,99,3,3,96,75,100,StockOut
972,2014-05-26 0:00:00,30,3,3,27,75,100,StockOut
972,2014-05-26 0:00:00,99,3,3,96,75,100,StockOut
973,2013-05-27 0:00:00,99,113,113,-14,75,100,StockOut
973,2013-05-27 0:00:00,86,113,113,-27,75,100,StockOut
973,2013-06-03 0:00:00,99,2,2,97,75,100,StockOut
973,2013-06-03 0:00:00,86,2,2,84,75,100,StockOut
973,2013-06-17 0:00:00,99,6,6,93,75,100,StockOut
973,2013-06-17 0:00:00,86,6,6,80,75,100,StockOut
973,2013-06-24 0:00:00,99,1,1,98,75,100,StockOut
973,2013-06-24 0:00:00,86,1,1,85,75,100,StockOut
973,2013-07-01 0:00:00,99,139,139,-40,75,100,StockOut
973,2013-07-01 0:00:00,86,139,139,-53,75,100,StockOut
973,2013-07-08 0:00:00,99,3,3,96,75,100,StockOut
973,2013-07-08 0:00:00,86,3,3,83,75,100,StockOut
973,2013-07-15 0:00:00,99,4,4,95,75,100,StockOut
973,2013-07-15 0:00:00,86,4,4,82,75,100,StockOut
973,2013-07-22 0:00:00,99,1,1,98,75,100,StockOut
973,2013-07-22 0:00:00,86,1,1,85,75,100,StockOut
973,2013-07-29 0:00:00,99,112,112,-13,75,100,StockOut
973,2013-07-29 0:00:00,86,112,112,-26,75,100,StockOut
973,2013-08-05 0:00:00,99,2,2,97,75,100,StockOut
973,2013-08-05 0:00:00,86,2,2,84,75,100,StockOut
973,2013-08-12 0:00:00,99,3,3,96,75,100,StockOut
973,2013-08-12 0:00:00,86,3,3,83,75,100,StockOut
973,2013-08-19 0:00:00,99,5,5,94,75,100,StockOut
973,2013-08-19 0:00:00,86,5,5,81,75,100,StockOut
973,2013-08-26 0:00:00,99,90,90,9,75,100,StockOut
973,2013-08-26 0:00:00,86,90,90,-4,75,100,StockOut
973,2013-09-02 0:00:00,99,2,2,97,75,100,StockOut
973,2013-09-02 0:00:00,86,2,2,84,75,100,StockOut
973,2013-09-09 0:00:00,99,3,3,96,75,100,StockOut
973,2013-09-09 0:00:00,86,3,3,83,75,100,StockOut
973,2013-09-16 0:00:00,99,5,5,94,75,100,StockOut
973,2013-09-16 0:00:00,86,5,5,81,75,100,StockOut
973,2013-09-23 0:00:00,99,2,2,97,75,100,StockOut
973,2013-09-23 0:00:00,86,2,2,84,75,100,StockOut
973,2013-09-30 0:00:00,99,108,108,-9,75,100,StockOut
973,2013-09-30 0:00:00,86,108,108,-22,75,100,StockOut
973,2013-10-07 0:00:00,99,4,4,95,75,100,StockOut
973,2013-10-07 0:00:00,86,4,4,82,75,100,StockOut
973,2013-10-14 0:00:00,99,4,4,95,75,100,StockOut
973,2013-10-14 0:00:00,86,4,4,82,75,100,StockOut
973,2013-10-21 0:00:00,99,7,7,92,75,100,StockOut
973,2013-10-21 0:00:00,86,7,7,79,75,100,StockOut
973,2013-10-28 0:00:00,99,121,121,-22,75,100,StockOut
973,2013-10-28 0:00:00,86,121,121,-35,75,100,StockOut
973,2013-11-04 0:00:00,99,4,4,95,75,100,StockOut
973,2013-11-04 0:00:00,86,4,4,82,75,100,StockOut
973,2013-11-11 0:00:00,99,5,5,94,75,100,StockOut
973,2013-11-11 0:00:00,86,5,5,81,75,100,StockOut
973,2013-11-18 0:00:00,99,5,5,94,75,100,StockOut
973,2013-11-18 0:00:00,86,5,5,81,75,100,StockOut
973,2013-11-25 0:00:00,99,80,80,19,75,100,StockOut
973,2013-11-25 0:00:00,86,80,80,6,75,100,StockOut
973,2013-12-02 0:00:00,99,5,5,94,75,100,StockOut
973,2013-12-02 0:00:00,86,5,5,81,75,100,StockOut
973,2013-12-09 0:00:00,99,5,5,94,75,100,StockOut
973,2013-12-09 0:00:00,86,5,5,81,75,100,StockOut
973,2013-12-16 0:00:00,99,5,5,94,75,100,StockOut
973,2013-12-16 0:00:00,86,5,5,81,75,100,StockOut
973,2013-12-23 0:00:00,99,3,3,96,75,100,StockOut
973,2013-12-23 0:00:00,86,3,3,83,75,100,StockOut
973,2013-12-30 0:00:00,99,100,100,-1,75,100,StockOut
973,2013-12-30 0:00:00,86,100,100,-14,75,100,StockOut
973,2014-01-06 0:00:00,99,6,6,93,75,100,StockOut
973,2014-01-06 0:00:00,86,6,6,80,75,100,StockOut
973,2014-01-13 0:00:00,99,5,5,94,75,100,StockOut
973,2014-01-13 0:00:00,86,5,5,81,75,100,StockOut
973,2014-01-20 0:00:00,99,5,5,94,75,100,StockOut
973,2014-01-20 0:00:00,86,5,5,81,75,100,StockOut
973,2014-01-27 0:00:00,99,94,94,5,75,100,StockOut
973,2014-01-27 0:00:00,86,94,94,-8,75,100,StockOut
973,2014-02-03 0:00:00,99,8,8,91,75,100,StockOut
973,2014-02-03 0:00:00,86,8,8,78,75,100,StockOut
973,2014-02-10 0:00:00,99,5,5,94,75,100,StockOut
973,2014-02-10 0:00:00,86,5,5,81,75,100,StockOut
973,2014-02-17 0:00:00,99,5,5,94,75,100,StockOut
973,2014-02-17 0:00:00,86,5,5,81,75,100,StockOut
973,2014-02-24 0:00:00,99,113,113,-14,75,100,StockOut
973,2014-02-24 0:00:00,86,113,113,-27,75,100,StockOut
973,2014-03-03 0:00:00,99,6,6,93,75,100,StockOut
973,2014-03-03 0:00:00,86,6,6,80,75,100,StockOut
973,2014-03-10 0:00:00,99,5,5,94,75,100,StockOut
973,2014-03-10 0:00:00,86,5,5,81,75,100,StockOut
973,2014-03-17 0:00:00,99,7,7,92,75,100,StockOut
973,2014-03-17 0:00:00,86,7,7,79,75,100,StockOut
973,2014-03-24 0:00:00,99,5,5,94,75,100,StockOut
973,2014-03-24 0:00:00,86,5,5,81,75,100,StockOut
973,2014-03-31 0:00:00,99,124,124,-25,75,100,StockOut
973,2014-03-31 0:00:00,86,124,124,-38,75,100,StockOut
973,2014-04-07 0:00:00,99,3,3,96,75,100,StockOut
973,2014-04-07 0:00:00,86,3,3,83,75,100,StockOut
973,2014-04-14 0:00:00,99,8,8,91,75,100,StockOut
973,2014-04-14 0:00:00,86,8,8,78,75,100,StockOut
973,2014-04-21 0:00:00,99,4,4,95,75,100,StockOut
973,2014-04-21 0:00:00,86,4,4,82,75,100,StockOut
973,2014-04-28 0:00:00,99,88,88,11,75,100,StockOut
973,2014-04-28 0:00:00,86,88,88,-2,75,100,StockOut
973,2014-05-05 0:00:00,99,5,5,94,75,100,StockOut
973,2014-05-05 0:00:00,86,5,5,81,75,100,StockOut
973,2014-05-12 0:00:00,99,18,18,81,75,100,StockOut
973,2014-05-12 0:00:00,86,18,18,68,75,100,StockOut
973,2014-05-19 0:00:00,99,5,5,94,75,100,StockOut
973,2014-05-19 0:00:00,86,5,5,81,75,100,StockOut
973,2014-05-26 0:00:00,99,9,9,90,75,100,StockOut
973,2014-05-26 0:00:00,86,9,9,77,75,100,StockOut
974,2013-05-27 0:00:00,67,74,74,-7,75,100,StockOut
974,2013-05-27 0:00:00,81,74,74,7,75,100,StockOut
974,2013-06-03 0:00:00,67,2,2,65,75,100,StockOut
974,2013-06-03 0:00:00,81,2,2,79,75,100,StockOut
974,2013-06-10 0:00:00,67,2,2,65,75,100,StockOut
974,2013-06-10 0:00:00,81,2,2,79,75,100,StockOut
974,2013-06-17 0:00:00,67,2,2,65,75,100,StockOut
974,2013-06-17 0:00:00,81,2,2,79,75,100,StockOut
974,2013-06-24 0:00:00,67,1,1,66,75,100,StockOut
974,2013-06-24 0:00:00,81,1,1,80,75,100,StockOut
974,2013-07-01 0:00:00,67,66,66,1,75,100,StockOut
974,2013-07-01 0:00:00,81,66,66,15,75,100,StockOut
974,2013-07-08 0:00:00,67,1,1,66,75,100,StockOut
974,2013-07-08 0:00:00,81,1,1,80,75,100,StockOut
974,2013-07-15 0:00:00,67,3,3,64,75,100,StockOut
974,2013-07-15 0:00:00,81,3,3,78,75,100,StockOut
974,2013-07-29 0:00:00,67,68,68,-1,75,100,StockOut
974,2013-07-29 0:00:00,81,68,68,13,75,100,StockOut
974,2013-08-05 0:00:00,67,1,1,66,75,100,StockOut
974,2013-08-05 0:00:00,81,1,1,80,75,100,StockOut
974,2013-08-12 0:00:00,67,2,2,65,75,100,StockOut
974,2013-08-12 0:00:00,81,2,2,79,75,100,StockOut
974,2013-08-19 0:00:00,67,3,3,64,75,100,StockOut
974,2013-08-19 0:00:00,81,3,3,78,75,100,StockOut
974,2013-08-26 0:00:00,67,72,72,-5,75,100,StockOut
974,2013-08-26 0:00:00,81,72,72,9,75,100,StockOut
974,2013-09-02 0:00:00,67,1,1,66,75,100,StockOut
974,2013-09-02 0:00:00,81,1,1,80,75,100,StockOut
974,2013-09-09 0:00:00,67,2,2,65,75,100,StockOut
974,2013-09-09 0:00:00,81,2,2,79,75,100,StockOut
974,2013-09-16 0:00:00,67,5,5,62,75,100,StockOut
974,2013-09-16 0:00:00,81,5,5,76,75,100,StockOut
974,2013-09-23 0:00:00,67,1,1,66,75,100,StockOut
974,2013-09-23 0:00:00,81,1,1,80,75,100,StockOut
974,2013-09-30 0:00:00,67,68,68,-1,75,100,StockOut
974,2013-09-30 0:00:00,81,68,68,13,75,100,StockOut
974,2013-10-07 0:00:00,67,3,3,64,75,100,StockOut
974,2013-10-07 0:00:00,81,3,3,78,75,100,StockOut
974,2013-10-14 0:00:00,67,5,5,62,75,100,StockOut
974,2013-10-14 0:00:00,81,5,5,76,75,100,StockOut
974,2013-10-21 0:00:00,67,8,8,59,75,100,StockOut
974,2013-10-21 0:00:00,81,8,8,73,75,100,StockOut
974,2013-10-28 0:00:00,67,59,59,8,75,100,StockOut
974,2013-10-28 0:00:00,81,59,59,22,75,100,StockOut
974,2013-11-04 0:00:00,67,7,7,60,75,100,StockOut
974,2013-11-04 0:00:00,81,7,7,74,75,100,StockOut
974,2013-11-11 0:00:00,67,8,8,59,75,100,StockOut
974,2013-11-11 0:00:00,81,8,8,73,75,100,StockOut
974,2013-11-18 0:00:00,67,5,5,62,75,100,StockOut
974,2013-11-18 0:00:00,81,5,5,76,75,100,StockOut
974,2013-11-25 0:00:00,67,33,33,34,75,100,StockOut
974,2013-11-25 0:00:00,81,33,33,48,75,100,StockOut
974,2013-12-02 0:00:00,67,1,1,66,75,100,StockOut
974,2013-12-02 0:00:00,81,1,1,80,75,100,StockOut
974,2013-12-09 0:00:00,67,5,5,62,75,100,StockOut
974,2013-12-09 0:00:00,81,5,5,76,75,100,StockOut
974,2013-12-16 0:00:00,67,3,3,64,75,100,StockOut
974,2013-12-16 0:00:00,81,3,3,78,75,100,StockOut
974,2013-12-23 0:00:00,67,5,5,62,75,100,StockOut
974,2013-12-23 0:00:00,81,5,5,76,75,100,StockOut
974,2013-12-30 0:00:00,67,55,55,12,75,100,StockOut
974,2013-12-30 0:00:00,81,55,55,26,75,100,StockOut
974,2014-01-06 0:00:00,67,9,9,58,75,100,StockOut
974,2014-01-06 0:00:00,81,9,9,72,75,100,StockOut
974,2014-01-13 0:00:00,67,5,5,62,75,100,StockOut
974,2014-01-13 0:00:00,81,5,5,76,75,100,StockOut
974,2014-01-20 0:00:00,67,5,5,62,75,100,StockOut
974,2014-01-20 0:00:00,81,5,5,76,75,100,StockOut
974,2014-01-27 0:00:00,67,63,63,4,75,100,StockOut
974,2014-01-27 0:00:00,81,63,63,18,75,100,StockOut
974,2014-02-03 0:00:00,67,7,7,60,75,100,StockOut
974,2014-02-03 0:00:00,81,7,7,74,75,100,StockOut
974,2014-02-10 0:00:00,67,7,7,60,75,100,StockOut
974,2014-02-10 0:00:00,81,7,7,74,75,100,StockOut
974,2014-02-17 0:00:00,67,5,5,62,75,100,StockOut
974,2014-02-17 0:00:00,81,5,5,76,75,100,StockOut
974,2014-02-24 0:00:00,67,55,55,12,75,100,StockOut
974,2014-02-24 0:00:00,81,55,55,26,75,100,StockOut
974,2014-03-03 0:00:00,67,9,9,58,75,100,StockOut
974,2014-03-03 0:00:00,81,9,9,72,75,100,StockOut
974,2014-03-10 0:00:00,67,3,3,64,75,100,StockOut
974,2014-03-10 0:00:00,81,3,3,78,75,100,StockOut
974,2014-03-17 0:00:00,67,6,6,61,75,100,StockOut
974,2014-03-17 0:00:00,81,6,6,75,75,100,StockOut
